CNN,STREET,ST_TYPE,ZIP_CODE,DISTRICT,ACCEPTED,JURISDICTI,NHOOD,LAYER,CNNTEXT,STREETNAME,STREETNA_2,ROWACTUALA,NEIGHBORHO,POINT_X,POINT_Y
2156000,ALEMANY,BLVD,94110,9,N,,Bernal Heights South,STREETS,2156000,ALEMANY BLVD,ALEMANY BLVD fr:ALEMANY BLVD OFF RAMP to:HWY 101 S OFF RAMP,14626,Bernal Heights South,6009286.623,2095769.7
7211000,INDUSTRIAL ST OFF,RAMP,94134,9,N,,Bernal Heights South,STREETS,7211000,INDUSTRIAL ST OFF RAMP,INDUSTRIAL ST OFF RAMP fr:ALEMANY BLVD to:ALEMANY BLVD,30298,Bernal Heights South,6009746.403,2096209.124
2155000,ALEMANY,BLVD,94110,9,N,,Bernal Heights South,STREETS,2155000,ALEMANY BLVD,ALEMANY BLVD fr:INDUSTRIAL ST to:ALEMANY BLVD OFF RAMP,22969,Bernal Heights South,6009635.576,2096153.847
9916000,OGDEN,AVE,94110,9,N,,Bernal Heights South,PAPER,9916000,OGDEN AVE,OGDEN AVE fr:NEVADA ST to:PUTNAM ST,8565,Bernal Heights South,6008973.206,2096016.104
9915000,OGDEN,AVE,94110,9,N,,Bernal Heights South,PAPER,9915000,OGDEN AVE,OGDEN AVE fr:PRENTISS ST to:NEVADA ST,8640,Bernal Heights South,6008794.723,2096032.785
9906000,OGDEN,AVE,94110,9,N,,Bernal Heights South,Paper_fwys,9906000,OGDEN AVE,OGDEN AVE fr:START: 1-22 BLOCK to:BRADFORD ST,14253,Bernal Heights South,6009272.33,2095988.18
9907000,OGDEN,AVE,94110,9,N,,Bernal Heights South,Paper_fwys,9907000,OGDEN AVE,OGDEN AVE fr:BRADFORD ST to:ALEMANY BLVD,2767,Bernal Heights South,6009469.83,2095969.735
3058000,BRADFORD,ST,94110,9,N,,Bernal Heights South,Paper_fwys,3058000,BRADFORD ST,BRADFORD ST fr:UNNAMED 017 to:OGDEN AVE,3175,Bernal Heights South,6009423.643,2096014.418
12901000,UNNAMED 017,,94110,9,N,,Bernal Heights South,Paper_fwys,12901000,UNNAMED 017,UNNAMED 017  fr:START: 0-0 BLOCK to:BRADFORD ST,16973,Bernal Heights South,6009528.226,2096153.377
11661000,SAUL,ST,94134,9,N,,Bernal Heights South,Paper_fwys,11661000,SAUL ST,SAUL ST fr:ALEMANY BLVD to:CASE ST,3176,Bernal Heights South,6009721.38,2096037.587
2150000,ALEMANY,BLVD,94110,9,N,,Bernal Heights South,Paper_fwys,2150000,ALEMANY BLVD,ALEMANY BLVD fr:SAUL ST to:OGDEN AVE,13436,Bernal Heights South,6009595.464,2096034.161
10791000,PROSPECT,AVE,94110,9,N,,Bernal Heights South,UPROW,10791000,PROSPECT AVE,PROSPECT AVE fr:CORTLAND AVE to:SANTA MARINA ST,7783,Bernal Heights South,6006240.147,2097622.859
3897000,CHARLES,ST,94131,9,N,,Bernal Heights South,PAPER,3897000,CHARLES ST,CHARLES ST fr:START: 1-99 BLOCK to:END: 1-99 BLOCK,1849,Bernal Heights South,6005184.832,2096940.018
6909000,HIGHLAND,AVE,94110,9,N,DPW,Bernal Heights South,STREETS,6909000,HIGHLAND AVE,HIGHLAND AVE fr:ARLINGTON ST to:MISSION ST,22449,Bernal Heights South,6005096.969,2096699.602
8085099,LANE,ST,94124,10,N,DPW,Bayview District,STREETS,8085099,LANE ST,LANE ST fr:END to:MCKINNON AVE,3313,Bayview District,6015964.02,2095597.924
11474000,SAN JOSE AV OFF,RAMP,94131,8,N,,Glen Park,STREETS,11474000,SAN JOSE AV OFF RAMP,SAN JOSE AV OFF RAMP fr:SAN JOSE AVE to:SAN JOSE AVE,71758,Glen Park,6002804.561,2095207.841
3026201,BOSWORTH,ST,94131,8,N,DPW,Glen Park,STREETS,3026201,BOSWORTH ST,BOSWORTH ST fr:I-280 S ON RAMP to:DIAMOND ST,16103,Glen Park,6002558.47,2095322.462
10912000,RANDALL,ST,94131,8,N,DPW,Glen Park,STREETS,10912000,RANDALL ST,RANDALL ST fr:WHITNEY ST to:WHITNEY ST,3805,Glen Park,6004270.279,2097530.258
5399000,FAIRMOUNT,ST,94131,8,N,,Glen Park,UPROW,5399000,FAIRMOUNT ST,FAIRMOUNT ST fr:LAIDLEY ST to:MIGUEL ST,5731,Glen Park,6004078.902,2097145.359
11094000,ROANOKE,ST,94131,8,N,DPW,Glen Park,STREETS,11094000,ROANOKE ST,ROANOKE ST fr:ARLINGTON ST to:END: 300-321 BLOCK,6435,Glen Park,6003721.519,2095804.398
11311000,SAINT MARYS,AVE,94131,8,N,,Glen Park,UPROW,11311000,SAINT MARYS AVE,SAINT MARYS AVE fr:ARLINGTON ST to:END: 1-49 BLOCK,3978,Glen Park,6003939.169,2095953.714
12912000,UNNAMED 026,,94131,8,N,,Glen Park,UPROW,12912000,UNNAMED 026,UNNAMED 026  fr:DIAMOND ST to:CHENERY ST,1765,Glen Park,6002677.316,2095795.098
11473000,SAN JOSE AV OFF,RAMP,94131,8,N,DPW,Glen Park,STREETS,11473000,SAN JOSE AV OFF RAMP,SAN JOSE AV OFF RAMP fr:SAN JOSE AVE to:ARLINGTON ST,55008,Glen Park,6003446.084,2095558.872
7816000,KERN,ST,94131,8,N,DPW,Glen Park,STREETS,7816000,KERN ST,KERN ST fr:DIAMOND ST to:BROMPTON AVE,4737,Glen Park,6002294.666,2095500.577
12896000,UNNAMED 011,,94131,8,N,,Glen Park,UPROW,12896000,UNNAMED 011,UNNAMED 011  fr:SUSSEX ST to:PENNY LANE,1265,Glen Park,6002749.909,2096121.399
12910000,PENNY,LN,94131,8,N,,Glen Park,Streets_Pedestri,12910000,PENNY LN,PENNY LN fr:DIAMOND ST to:UNNAMED #011,7728,Glen Park,6002520.032,2096309.559
6765000,HARRY,ST,94131,8,N,,Glen Park,UPROW,6765000,HARRY ST,HARRY ST fr:NOE ST to:BEACON ST,10711,Glen Park,6003277.033,2097707.316
4543000,CUBA,ALY,94127,7,N,DPW,Miraloma Park,STREETS,4543000,CUBA ALY,CUBA ALY fr:MARIETTA DR to:END: 1-99 BLOCK,4824,Miraloma Park,5999053.946,2096831.169
1698000,31ST,ST,94127,7,N,,Miraloma Park,PAPER,1698000,31ST ST,31ST ST fr:START: 1-99 BLOCK to:BURNETT AVE,18928,Miraloma Park,5999817.101,2097560.208
8159000,LASSEN,ALY,94127,7,N,DPW,Miraloma Park,STREETS,8159000,LASSEN ALY,LASSEN ALY fr:TERESITA BLVD to:END: 1-99 BLOCK,2941,Miraloma Park,5998961.998,2096043.322
12923000,UNNAMED 037,,94127,7,N,,Miraloma Park,UPROW,12923000,UNNAMED 037,UNNAMED 037  fr:JUANITA WAY to:ROCKDALE DR,1401,Miraloma Park,5996275.171,2098123.62
12924000,UNNAMED 038,,94127,7,N,,Miraloma Park,UPROW,12924000,UNNAMED 038,UNNAMED 038  fr:ROCKDALE DR to:MYRA WAY,2043,Miraloma Park,5996590.953,2098080.641
9470000,MYRA,WAY,94127,7,N,,Miraloma Park,PAPER,9470000,MYRA WAY,MYRA WAY fr:LA BICA WAY to:UNNAMED #038,9790,Miraloma Park,5996824.019,2098033.44
7912000,LA BICA,WAY,94127,7,N,,Miraloma Park,PAPER,7912000,LA BICA WAY,LA BICA WAY fr:MOLIMO DR to:MYRA WAY,3026,Miraloma Park,5996999.225,2097964.602
9231000,MOLIMO,DR,94127,7,N,,Sherwood Forest,PAPER,9231000,MOLIMO DR,MOLIMO DR fr:MOLIMO DR to:LA BICA WAY,13250,Sherwood Forest,5997153.516,2097918.43
7914000,LA BICA,WAY,94127,7,N,,Miraloma Park,UPROW,7914000,LA BICA WAY,LA BICA WAY fr:ROCKDALE DR to:AGUA WAY,5601,Miraloma Park,5996981.939,2098424.079
13225000,VERNA,ST,94127,7,N,,Miraloma Park,UPROW,13225000,VERNA ST,VERNA ST fr:LOS PALMOS DR to:VERNA ST,5672,Miraloma Park,5998286.601,2096193.743
3400000,BURNSIDE,AVE,94131,8,N,,Glen Park,Streets_Pedestri,3400000,BURNSIDE AVE,BURNSIDE AVE fr:BURNSIDE AVE to:END: 100-125 BLOCK,10192,Glen Park,6001135.65,2095574.945
2600000,BADEN,ST,94131,8,N,DPW,Glen Park,STREETS,2600000,BADEN ST,BADEN ST fr:BADEN ST to:MARTHA AVE,13693,Glen Park,6000764.111,2095437.204
2599000,BADEN,ST,94131,8,N,,Glen Park,Streets_Pedestri,2599000,BADEN ST,BADEN ST fr:MANGELS AVE to:BADEN ST,6331,Glen Park,6000761.496,2095270.361
6030000,GATUN,ALY,94127,7,N,,Miraloma Park,Streets_Pedestri,6030000,GATUN ALY,GATUN ALY fr:BELLA VISTA WAY to:MOLIMO DR,5040,Miraloma Park,5998504.39,2096916.638
6031000,GATUN,ALY,94127,7,N,,Miraloma Park,Streets_Pedestri,6031000,GATUN ALY,GATUN ALY fr:MOLIMO DR to:FOERSTER ST,5117,Miraloma Park,5998432.716,2096667.768
8785000,MARTHA,AVE,94131,8,N,DPW,Glen Park,STREETS,8785000,MARTHA AVE,MARTHA AVE fr:START: 1-34 BLOCK to:BADEN ST,8742,Glen Park,6000867.201,2095502.346
13227000,VERNA,ST,94127,7,N,,Miraloma Park,PAPER,13227000,VERNA ST,VERNA ST fr:TERESITA BLVD to:MELROSE AVE,5110,Miraloma Park,5998287.675,2095609.318
12951000,COVENTRY,LN,94127,7,N,,Westwood Highlands,UPROW,12951000,COVENTRY LN,COVENTRY LN fr:MYRA WAY to:COVENTRY CT,2577,Westwood Highlands,5996977.648,2096583.263
2900000,BELLA VISTA,WAY,94127,7,N,,Miraloma Park,PAPER,2900000,BELLA VISTA WAY,BELLA VISTA WAY fr:LOS PALMOS DR to:STANFORD HEIGHTS AVE,2680,Miraloma Park,5997675.228,2095695.992
8533000,LULU,ALY,94127,7,N,DPW,Westwood Highlands,STREETS,8533000,LULU ALY,LULU ALY fr:MELROSE AVE to:LOS PALMOS DR,4783,Westwood Highlands,5997040.715,2095656.896
8534000,LULU,ALY,94127,7,N,DPW,Westwood Highlands,STREETS,8534000,LULU ALY,LULU ALY fr:LOS PALMOS DR to:BURLWOOD DR,5318,Westwood Highlands,5996960.722,2095896.412
2574000,AVOCA,ALY,94127,7,N,,Miraloma Park,UPROW,2574000,AVOCA ALY,AVOCA ALY fr:MYRA WAY to:BELLA VISTA WAY,5138,Miraloma Park,5997717.862,2097070.309
8535000,LULU,ALY,94127,7,N,DPW,Westwood Highlands,STREETS,8535000,LULU ALY,LULU ALY fr:BURLWOOD DR to:CRESTA VISTA DR,3597,Westwood Highlands,5996890.12,2096107.811
8950000,MELROSE,AVE,94127,7,N,,Miraloma Park,PAPER,8950000,MELROSE AVE,MELROSE AVE fr:MELROSE AVE to:UNNAMED #115,7411,Miraloma Park,5997892.092,2095530.577
6225000,GLOBE,ALY,94127,7,N,,Westwood Highlands,UPROW,6225000,GLOBE ALY,GLOBE ALY fr:CRESTA VISTA DR to:HAZELWOOD AVE,0,Westwood Highlands,5995640.392,2096020.887
6224000,GLOBE,ALY,94127,7,N,,Westwood Highlands,UPROW,6224000,GLOBE ALY,GLOBE ALY fr:LANSDALE AVE to:CRESTA VISTA DR,4408,Westwood Highlands,5995529.71,2096308.97
5227000,EMIL,LN,94127,7,N,,Westwood Highlands,UPROW,5227000,EMIL LN,EMIL LN fr:CRESTA VISTA DR to:LOS PALMOS DR,6081,Westwood Highlands,5996225.48,2096049.113
1597000,28TH,AVE,94116,4,N,DPW,Parkside,STREETS,1597000,28TH AVE,28TH AVE fr:VICENTE ST to:28TH AVE,31296,Parkside,5987709.518,2097376.28
1598000,28TH,AVE,94116,4,N,,Parkside,PAPER,1598000,28TH AVE,28TH AVE fr:28TH AVE to:WAWONA ST,14208,Parkside,5987720.68,2097051.44
2195000,EASEMENT,,94116,4,N,DPW,Parkside,STREETS,2195000,EASEMENT,EASEMENT  fr:EASEMENT to:35TH AVE,2865,Parkside,5985660.114,2096035.857
2194000,EASEMENT,,94116,4,N,DPW,Parkside,STREETS,2194000,EASEMENT,EASEMENT  fr:YORBA ST to:EASEMENT,5405,Parkside,5985733.158,2096181.441
5041000,EARL,ST,94124,10,N,,Hunters Point,PAPER,5041000,EARL ST,EARL ST fr:EVANS AVE to:HUDSON AVE,45360,Hunters Point,6020742.619,2094198.459
5042000,EARL,ST,94124,10,N,,Hunters Point,UPROW,5042000,EARL ST,EARL ST fr:HUDSON AVE to:INNES AVE,15184,Hunters Point,6020407.743,2093751.086
6530000,GRIFFITH,ST,94124,10,N,,Hunters Point,PAPER,6530000,GRIFFITH ST,GRIFFITH ST fr:START: 0-0 BLOCK to:INNES AVE,8960,Hunters Point,6019212.924,2094378.535
5580000,ARELIOUS WALKER,DR,94124,10,N,DPW,Hunters Point,STREETS,5580000,ARELIOUS WALKER DR,ARELIOUS WALKER DR fr:HUDSON AVE to:INNES AVE,17920,Hunters Point,6019870.984,2094149.829
7065000,HUDSON,AVE,94124,10,N,,Hunters Point,PAPER,7065000,HUDSON AVE,HUDSON AVE fr:EARL ST to:FITCH ST,53520,Hunters Point,6020222.975,2094062.014
7066000,HUDSON,AVE,94124,10,N,,Hunters Point,PAPER,7066000,HUDSON AVE,HUDSON AVE fr:FITCH ST to:GRIFFITH ST,53120,Hunters Point,6019688.65,2094460.409
6531000,GRIFFITH,ST,94124,10,N,,Hunters Point,PAPER,6531000,GRIFFITH ST,GRIFFITH ST fr:INNES AVE to:HUDSON AVE,17920,Hunters Point,6019338.663,2094546.73
5581000,ARELIOUS WALKER,DR,94124,10,N,,Hunters Point,UPROW,5581000,ARELIOUS WALKER DR,ARELIOUS WALKER DR fr:INNES AVE to:END: 300-399 BLOCK,10995,Hunters Point,6019746.336,2093960.579
10793000,PUBLIC,PARK,94127,7,N,,West Portal,UPROW,10793000,PUBLIC PARK,PUBLIC PARK fr:VASQUEZ AVE to:GRANVILLE WAY,6717,West Portal,5994353.705,2098836.918
10794000,PUBLIC,PARK,94127,7,N,,West Portal,UPROW,10794000,PUBLIC PARK,PUBLIC PARK fr:GRANVILLE WAY to:ALLSTON WAY,6281,West Portal,5994223.862,2098611.711
10795000,PUBLIC,PARK,94127,7,N,,West Portal,UPROW,10795000,PUBLIC PARK,PUBLIC PARK fr:ALLSTON WAY to:DORCHESTER WAY,6210,West Portal,5994099.083,2098395.285
6419000,GRANVILLE,WAY,94127,7,N,,West Portal,Streets_Pedestri,6419000,GRANVILLE WAY,GRANVILLE WAY fr:PORTOLA DR to:GRANVILLE WAY,4426,West Portal,5994654.489,2098010.229
13206000,VERDUN,WAY,94127,7,N,,West Portal,UPROW,13206000,VERDUN WAY,VERDUN WAY fr:CLAREMONT BLVD to:LENOX WAY,2932,West Portal,5993658.193,2098665.622
2919000,BENGAL,ALY,94127,7,N,,Sherwood Forest,UPROW,2919000,BENGAL ALY,BENGAL ALY fr:LANSDALE AVE to:MIRALOMA DR,2187,Sherwood Forest,5994637.585,2097188.923
2770000,BAXTER,ALY,94127,7,N,,Sherwood Forest,UPROW,2770000,BAXTER ALY,BAXTER ALY fr:CRESTA VISTA DR to:YERBA BUENA AVE,2345,Sherwood Forest,5994917.014,2096130.905
12530000,TERRACE,WALK,94127,7,N,,Saint Francis Wood,UPROW,12530000,TERRACE WALK,TERRACE WALK fr:TERRACE DR to:SAN ANSELMO AVE,2769,Saint Francis Wood,5993733.485,2096430.531
12529000,TERRACE,WALK,94127,7,N,,Saint Francis Wood,UPROW,12529000,TERRACE WALK,TERRACE WALK fr:YERBA BUENA AVE to:TERRACE DR,3772,Saint Francis Wood,5993902.374,2096674.443
12528000,TERRACE,DR,94127,7,N,DPW,Saint Francis Wood,STREETS,12528000,TERRACE DR,TERRACE DR fr:SANTA CLARA AVE to:TERRACE WALK,32903,Saint Francis Wood,5993567.395,2096767.164
13474000,WAWONA,ST,94116,7,N,,Inner Parkside,Streets_Pedestri,13474000,WAWONA ST,WAWONA ST fr:18TH AVE to:19TH AVE,6093,Inner Parkside,5990672.505,2097019.207
8532000,LUDLOW,ALY,94127,7,N,,Sherwood Forest,UPROW,8532000,LUDLOW ALY,LUDLOW ALY fr:LANSDALE AVE to:CASITAS AVE,2709,Sherwood Forest,5995053.2,2097178.014
9950000,ONIQUE,LN,94131,8,N,,Diamond Heights,UPROW,9950000,ONIQUE LN,ONIQUE LN fr:GOLD MINE DR to:BERKELEY WAY,2698,Diamond Heights,6001083.164,2097476.796
9951000,ONIQUE,LN,94131,8,N,,Diamond Heights,Streets_Pedestri,9951000,ONIQUE LN,ONIQUE LN fr:BERKELEY WAY to:BERKELEY WAY,3257,Diamond Heights,6000918.078,2097347.01
9949000,ONIQUE,LN,94131,8,N,,Diamond Heights,Streets_Pedestri,9949000,ONIQUE LN,ONIQUE LN fr:TOPAZ WAY to:GOLD MINE DR,2113,Diamond Heights,6001240.085,2097601.713
3032000,BOSWORTH,ST,94131,8,N,DPW,Diamond Heights,STREETS,3032000,BOSWORTH ST,BOSWORTH ST fr:O'SHAUGHNESSY BLVD to:END: 1291-1399 BLOCK,13141,Diamond Heights,6000202.867,2096437.03
2242000,AMATISTA,LN,94131,8,N,,Glen Park,PAPER,2242000,AMATISTA LN,AMATISTA LN fr:EVERSON ST to:END: 1-99 BLOCK,1385,Glen Park,6003801.473,2097080.242
1675000,30TH,ST,94131,8,N,DPW,Noe Valley,STREETS,1675000,30TH ST,30TH ST fr:LAIDLEY ST to:LAIDLEY ST,2883,Noe Valley,6003032.346,2098330.829
9959000,OPALO,LN,94131,8,N,,Diamond Heights,Streets_Pedestri,9959000,OPALO LN,OPALO LN fr:GOLD MINE DR to:END: 1-99 BLOCK,1318,Diamond Heights,6000962.595,2098740.485
4795000,DIGBY,ST,94131,8,N,DPW,Glen Park,STREETS,4795000,DIGBY ST,DIGBY ST fr:EVERSON ST to:ADDISON ST,9332,Glen Park,6002653.739,2097705.043
10604000,POPPY,LN,94131,8,N,DPW,Glen Park,STREETS,10604000,POPPY LN,POPPY LN fr:CONRAD ST to:DIAMOND ST,7952,Glen Park,6002008.341,2096689.964
3994000,CHILTON,AVE,94131,8,N,,Glen Park,Streets_Pedestri,3994000,CHILTON AVE,CHILTON AVE fr:CHILTON AVE to:BOSWORTH ST,5349,Glen Park,6001672.067,2095588.955
12909000,UNNAMED 024,,94131,8,N,,Glen Park,UPROW,12909000,UNNAMED 024,UNNAMED 024  fr:LIPPARD AVE to:END: 0-0 BLOCK,3234,Glen Park,6001936.797,2096042.673
12363000,SYDNEY,WAY,94127,7,N,DPW,Forest Hills Extension,STREETS,12363000,SYDNEY WAY,SYDNEY WAY fr:ULLOA ST to:IDORA AVE,6246,Forest Hills Extension,5996393.666,2099528.616
12776000,ULLOA,ST,94127,7,N,DPW,Forest Hills Extension,STREETS,12776000,ULLOA ST,ULLOA ST fr:SYDNEY WAY to:SYDNEY WAY,6696,Forest Hills Extension,5996532.53,2099496.188
12925000,UNNAMED 039,,94127,7,N,,Miraloma Park,UPROW,12925000,UNNAMED 039,UNNAMED 039  fr:PORTOLA DR to:JUANITA WAY,2706,Miraloma Park,5996685.321,2099074.602
10072000,PACHECO,ST,94127,7,N,,Forest Hills Extension,Streets_Pedestri,10072000,PACHECO ST,PACHECO ST fr:GARCIA AVE to:VASQUEZ AVE,4730,Forest Hills Extension,5995041.29,2099424.575
10071000,PACHECO,ST,94127,7,N,,Forest Hills Extension,PAPER,10071000,PACHECO ST,PACHECO ST fr:EDGEHILL WAY to:GARCIA AVE,4151,Forest Hills Extension,5995214.949,2099209.829
10073000,PACHECO,ST,94127,7,N,,Forest Hills Extension,Streets_Pedestri,10073000,PACHECO ST,PACHECO ST fr:VASQUEZ AVE to:MERCED AVE,4859,Forest Hills Extension,5994872.93,2099600.473
5003000,DUNCAN,ST,94131,8,N,,Noe Valley,Streets_Pedestri,5003000,DUNCAN ST,DUNCAN ST fr:DUNCAN ST to:NOE ST,5558,Noe Valley,6003338.874,2099799.229
5378000,FAIR,AVE,94110,9,N,,Bernal Heights North,UPROW,5378000,FAIR AVE,FAIR AVE fr:COLERIDGE ST to:LUNDY'S LN,5559,Bernal Heights North,6007002.869,2099442.486
5379000,FAIR,AVE,94110,9,N,DPW,Bernal Heights North,STREETS,5379000,FAIR AVE,FAIR AVE fr:LUNDY'S LN to:FAIR AVE,1805,Bernal Heights North,6007097.781,2099375.664
5380000,FAIR,AVE,94110,9,N,,Bernal Heights North,UPROW,5380000,FAIR AVE,FAIR AVE fr:FAIR AVE to:PROSPECT AVE,3212,Bernal Heights North,6007147.759,2099348.729
5248000,ESMERALDA,AVE,94110,9,N,,Bernal Heights North,UPROW,5248000,ESMERALDA AVE,ESMERALDA AVE fr:COLERIDGE ST to:LUNDY'S LN,11186,Bernal Heights North,6006783.133,2099038.256
5302000,EUGENIA,AVE,94110,9,N,,Bernal Heights North,UPROW,5302000,EUGENIA AVE,EUGENIA AVE fr:PROSPECT AVE to:WINFIELD ST,7071,Bernal Heights North,6006602.731,2098097.197
7840000,KINGSTON,ST,94110,9,N,,Bernal Heights North,UPROW,7840000,KINGSTON ST,KINGSTON ST fr:COLERIDGE ST to:KINGSTON ST,5461,Bernal Heights North,6006227.538,2098061.099
7841000,KINGSTON,ST,94110,9,N,DPW,Bernal Heights North,STREETS,7841000,KINGSTON ST,KINGSTON ST fr:KINGSTON ST to:PROSPECT AVE,5989,Bernal Heights North,6006353.651,2097993.434
11433000,SAN JOSE,AVE,94110,9,N,DPW,Inner Mission,STREETS,11433000,SAN JOSE AVE,SAN JOSE AVE fr:CESAR CHAVEZ ST to:27TH ST,17738,Inner Mission,6006190.796,2100394.496
4449000,PRECITA,AVE,94110,9,N,DPW,Bernal Heights North,STREETS,4449000,PRECITA AVE,PRECITA AVE fr:MISSION ST to:COSO AVE,13892,Bernal Heights North,6006948.269,2100051.668
6764000,HARRISON,ST,94110,9,N,DPW,Bernal Heights North,STREETS,6764000,HARRISON ST,HARRISON ST fr:HARRISON ST to:RIPLEY ST,2351,Bernal Heights North,6009051.911,2099131.712
11849000,SHOTWELL,ST,94110,9,N,DPW,Bernal Heights North,STREETS,11849000,SHOTWELL ST,SHOTWELL ST fr:COSO AVE to:END: 1500-1599 BLOCK,15893,Bernal Heights North,6008036.813,2099273.726
6763000,HARRISON,ST,94110,9,N,,Bernal Heights North,UPROW,6763000,HARRISON ST,HARRISON ST fr:HARRISON ST to:HARRISON ST,7394,Bernal Heights North,6009046.601,2099226.585
6762000,HARRISON,ST,94110,9,N,DPW,Bernal Heights North,STREETS,6762000,HARRISON ST,HARRISON ST fr:NORWICH ST to:HARRISON ST,8380,Bernal Heights North,6009037.916,2099381.753
13388000,WALTHAM,ST,94110,9,N,,Bernal Heights North,UPROW,13388000,WALTHAM ST,WALTHAM ST fr:START: 2-99 BLOCK to:ALABAMA ST,15919,Bernal Heights North,6009211.74,2098907.891
5708000,FOLSOM,ST,94110,9,N,DPW,Bernal Heights South,STREETS,5708000,FOLSOM ST,FOLSOM ST fr:CHAPMAN ST to:POWHATTAN AVE,4146,Bernal Heights South,6008500.466,2098156.173
5315000,EUGENIA,AVE,94110,9,N,,Bernal Heights South,UPROW,5315000,EUGENIA AVE,EUGENIA AVE fr:PRENTISS ST to:END: 1500-1599 BLOCK,3500,Bernal Heights South,6008864.321,2097639.582
10719000,POWHATTAN,AVE,94110,9,N,DPW,Bernal Heights South,STREETS,10719000,POWHATTAN AVE,POWHATTAN AVE fr:BERNAL HEIGHTS BLVD to:ROSENKRANZ ST,5904,Bernal Heights South,6009145.728,2098059.362
10718000,POWHATTAN,AVE,94110,9,N,DPW,Bernal Heights South,STREETS,10718000,POWHATTAN AVE,POWHATTAN AVE fr:NEVADA ST to:BERNAL HEIGHTS BLVD,2588,Bernal Heights South,6009054.909,2098063.056
10717000,POWHATTAN,AVE,94110,9,N,DPW,Bernal Heights South,STREETS,10717000,POWHATTAN AVE,POWHATTAN AVE fr:PRENTISS ST to:NEVADA ST,7443,Bernal Heights South,6008943.182,2098068.253
10716000,POWHATTAN,AVE,94110,9,N,DPW,Bernal Heights South,STREETS,10716000,POWHATTAN AVE,POWHATTAN AVE fr:BANKS ST to:PRENTISS ST,6336,Bernal Heights South,6008765.954,2098081.058
10714000,POWHATTAN,AVE,94110,9,N,DPW,Bernal Heights South,STREETS,10714000,POWHATTAN AVE,POWHATTAN AVE fr:GATES ST to:FOLSOM ST,5662,Bernal Heights South,6008408.097,2098111.366
10713000,POWHATTAN,AVE,94110,9,N,,Bernal Heights South,PAPER,10713000,POWHATTAN AVE,POWHATTAN AVE fr:ELLSWORTH ST to:GATES ST,7477,Bernal Heights South,6008230.349,2098132.47
2714000,BANKS,ST,94110,9,N,,Bernal Heights South,UPROW,2714000,BANKS ST,BANKS ST fr:CHAPMAN ST to:POWHATTAN AVE,4749,Bernal Heights South,6008681.465,2098148.955
2713000,BANKS,ST,94110,9,N,DPW,Bernal Heights South,STREETS,2713000,BANKS ST,BANKS ST fr:START: 66-88 BLOCK to:CHAPMAN ST,4315,Bernal Heights South,6008691.045,2098264.375
10752000,PRENTISS,ST,94110,9,N,DPW,Bernal Heights South,STREETS,10752000,PRENTISS ST,PRENTISS ST fr:START: 1-80 BLOCK to:CHAPMAN ST,3933,Bernal Heights South,6008869.301,2098243.857
9534000,NEVADA,ST,94110,9,N,,Bernal Heights South,UPROW,9534000,NEVADA ST,NEVADA ST fr:CHAPMAN ST to:POWHATTAN AVE,5578,Bernal Heights South,6009036.643,2098133.733
9533000,NEVADA,ST,94110,9,N,,Bernal Heights South,PAPER,9533000,NEVADA ST,NEVADA ST fr:START: 1-74 BLOCK to:CHAPMAN ST,7253,Bernal Heights South,6009050.122,2098296.605
11159000,ROSENKRANZ,ST,94110,9,N,,Bernal Heights South,UPROW,11159000,ROSENKRANZ ST,ROSENKRANZ ST fr:CHAPMAN ST to:BERNAL HEIGHTS BLVD,3771,Bernal Heights South,6009221.87,2098168.25
11160000,ROSENKRANZ,ST,94110,9,N,,Bernal Heights South,UPROW,11160000,ROSENKRANZ ST,ROSENKRANZ ST fr:BERNAL HEIGHTS BLVD to:POWHATTAN AVE,2582,Bernal Heights South,6009215.237,2098088.101
3895000,CHAPMAN,ST,94110,9,N,DPW,Bernal Heights South,STREETS,3895000,CHAPMAN ST,CHAPMAN ST fr:PRENTISS ST to:BANKS ST,4795,Bernal Heights South,6008775.838,2098201.813
5251000,ESMERALDA,AVE,94110,9,N,,Bernal Heights North,Streets_Pedestri,5251000,ESMERALDA AVE,ESMERALDA AVE fr:ELSIE ST to:END: 300-399 BLOCK,14064,Bernal Heights North,6007398.452,2098710.259
2275000,ANDOVER,ST,94110,9,N,,Bernal Heights South,PAPER,2275000,ANDOVER ST,ANDOVER ST fr:START: 1-99 BLOCK to:POWHATTAN AVE,4245,Bernal Heights South,6007607.821,2098235.316
9411000,MOULTRIE,ST,94110,9,N,,Bernal Heights South,PAPER,9411000,MOULTRIE ST,MOULTRIE ST fr:MOULTRIE ST to:MOULTRIE ST,3304,Bernal Heights South,6007786.916,2098246.607
9412000,MOULTRIE,ST,94110,9,N,DPW,Bernal Heights South,STREETS,9412000,MOULTRIE ST,MOULTRIE ST fr:MOULTRIE ST to:POWHATTAN AVE,1455,Bernal Heights South,6007781.764,2098185.017
3807000,CASTRO,ST,94131,8,N,,Noe Valley,Streets_Pedestri,3807000,CASTRO ST,CASTRO ST fr:27TH ST to:DUNCAN ST,24829,Noe Valley,6002640.769,2099906.497
2498000,CESAR CHAVEZ,ST,94131,8,N,,Noe Valley,PAPER,2498000,CESAR CHAVEZ ST,CESAR CHAVEZ ST fr:CESAR CHAVEZ ST to:DIAMOND ST,32527,Noe Valley,6002197.623,2100325.368
